id,fund,name,slug,fund_url,sectors,website,description,stage,stage_year,founded_year,invested_year,logo_url,source_modified,ticker_symbol,acquirer,founders
132,new-schools,Libertas School (Libertas),libertas-school-libertas,https://www.newschools.org/venture/libertas-school-libertas/,Innovative Schools,https://www.libertasmemphis.org/,"The mission of Libertas is to be a school for human flourishing: cultivating minds, hands, and hearts of children in Memphis for lives of wonder, work, and love. Libertas opened in 2015 to turn around Tennessee’s second lowest achieving neighborhood elementary school; for the last several years, Libertas has ranked among the highest growth and achievement among schools serving at-risk students across Memphis. Libertas is Tennessee’s first charter school to implement Dr. Maria Montessori’s culturally rich, academically rigorous, developmentally responsive learning method. Libertas also operates the nation’s first dual-certification public Montessori teaching licensing program residing in urban schools.",,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/Libertas-logo-1.jpg,,,,
133,new-schools,Libertas School of Memphis,libertas-school-of-memphis-2,https://www.newschools.org/venture/libertas-school-of-memphis-2/,Innovative Schools,https://www.libertasmemphis.org/,"Libertas School of Memphis is dedicated to human flourishing, nurturing the minds, hands, and hearts of children for lives of wonder, work, and love. Since 2015, Libertas has transformed one of Tennessee’s lowest-performing schools into one of the highest-growing and achieving schools serving at-risk students. It is Tennessee’s first charter school to implement Dr. Maria Montessori’s culturally rich, academically rigorous methods, and operates the nation’s first dual-certification public Montessori teaching licensing program in urban schools.",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/Libertas-School-of-Memphis-1.png,,,,
134,new-schools,Liberty STEAM Charter School,liberty-steam-charter-school-2,https://www.newschools.org/venture/liberty-steam-charter-school-2/,Innovative Schools,https://www.libertysteamcharter.org/,"Liberty STEAM Charter School is a public charter school network that will launch in Sumter, SC in Fall 2021.The school intends to serve 1900 scholars at full enrollment across grades K-12 across four academies. Our STEAM focused model allows for hands on learning and critical thinking to develop for college and career success.",,,2021,2022,,,,,
135,new-schools,Lit,lit-2,https://www.newschools.org/venture/lit-2/,Learning Solutions,https://wearelit.org/hom,"Lit, a program of Array Education, partners with education leaders to ensure every child becomes a reader. Its first digital platform, Bloom, delivers targeted foundational skills instruction, individualized practice, and real-time phoneme-specific corrective feedback.",,,2019,2025,https://www.newschools.org/wp-content/uploads/2025/10/Lit-2.png,,,,
136,new-schools,Literacy Academy Collective,literacy-academy-collective-2,https://www.newschools.org/venture/literacy-academy-collective-2/,Innovative Schools,https://www.literacyacademycollective.org/,"Literacy Academy Collective (LAC) is a public school that will launch in New York, New York in Fall 2023. The school intends to serve 400 students at full enrollment across grades K-8. Literacy Academy Collective designs and supports NYC Public Schools to bring evidence-based literacy instruction into the classroom. They partner with schools, families, community based organizations, and institutes of higher education to bring culturally relevant, structured literacy to the most marginalized students at the intersection of income, race and disability. Their aim is to alter life outcomes by allowing children to access learning through literacy.",,,2019,2022,,,,,
137,new-schools,LitLab.ai,litlab-ai,https://www.newschools.org/venture/litlab-ai/,,https://www.litlab.ai/,"Litlab.ai improves reading engagement and reading proficiency by giving K-2 teachers and students the power to generate personalized & decodable content using AI. Perfect for targeted reading practice, teachers can select specific skills for students to work on, and kids can co-author stories that are just-right for their skill levels and unique for their individual interests.",,,,,https://www.newschools.org/wp-content/uploads/2024/05/LitLab-1024x317.png,,,,
138,new-schools,LivedX Inc,livedx-inc,https://www.newschools.org/venture/livedx-inc/,EDge,https://livedx.com/,"LivedX, an proprietary Artificial Intelligence powered platform enabling student success by converting their lived and learned experiences into transferable skills credentials including college credits.",Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/LivedX-logo-B-Large.jpg,,,,
139,new-schools,Local Civics,local-civics-2,https://www.newschools.org/venture/local-civics-2/,Learning Solutions,https://www.localcivics.io/,"Local Civics aims to transform civics education for young people across the United States. At its core, the model teaches young people about power: how to identify it, how to navigate it, and ultimately, how to harness their unique gifts to empower themselves and their communities. The model has standards-aligned, project-based curricular programming, and goal-based learning that is accessible to all students.",,,2018,2022,,,,,
140,new-schools,"LUCA AI, LLC",luca-ai-llc-2,https://www.newschools.org/venture/luca-ai-llc-2/,Learning Solutions,https://luca.ai,"LUCA’s beta reading platform supports struggling readers and students with dyslexia. Its patented StoryGen technology, proprietary speech recognition, and industry-leading word database create an adaptive experience that acts like a reading specialist for each student — saving teachers time and scaling support.",,,2023,2025,https://www.newschools.org/wp-content/uploads/2025/10/LUCA-AI-LLC-1.png,,,,
141,new-schools,Magnolia Project,magnolia-project,https://www.newschools.org/venture/magnolia-project/,EDge,http://www.magnolia-project.org,"Magnolia Project is a 501(c)3 non-profit organization that builds pathways for experiential learning in California’s middle and high schools. We offer relevant Career Technical Education (CTE) centering student leadership and agency through Externship, Internship and Learning Journeys Pathways. Our students are the dreamers, doers, and decision-makers in their CTE experience. Through exploratory externships, immersive work-based internships, and curiosity filled Learning Journeys, Magnolia Project students will begin to define their Meaningful Next Phase, and develop the skills they need to achieve their goals.",Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/MagnoliaProjectLogo.png,,,,
142,new-schools,Magpie Literacy,magpie-literacy-2,https://www.newschools.org/venture/magpie-literacy-2/,Learning Solutions,https://www.magpie.org,"Effective reading technology depends on accurate voice recognition. Magpie Literacy’s goal is to build open-source automatic speech recognition software optimized for classrooms — capable of recognizing phoneme-level pronunciation, supporting diverse dialects and speech patterns, and providing feedback on literacy subskills.",,,2020,2025,https://www.newschools.org/wp-content/uploads/2025/10/Magpie-Literacy-1.png,,,,
143,new-schools,Man Up Teacher Fellowship,man-up-teacher-fellowship-2,https://www.newschools.org/venture/man-up-teacher-fellowship-2/,Diverse Leaders,https://manupteach.org/,"Man Up Teacher Fellowship is a non-profit organization with the mission to give students in high poverty, urban and rural communities, particularly male students of color, access to high quality male teachers of color and to advance policies that promote equity in K – 12 schools. Man Up will provide fellows with opportunities to obtain licensure, earn a Master’s of Education, and become certified in Educational Leadership by creating a state approved teacher education preparation program that will provide tailored teacher education and targeted wraparound supports to Black male educators.",,,2018,2022,,,,,
